week,window,replay_id,controller,fault,action,telemetry_valid,telemetry_reason,proposal_valid,proposal_reason,fallback,unsafe_commit,sla_violation,unauthorized_commit,underallocation_commit,bad_venue,recovery_s,switch,traffic_evidence,telemetry_evidence,telemetry_delay,hysteresis,min_hold,telemetry_check_us,proposal_check_us,verification_us,audit_prev_hash,audit_hash
X02,100,2,guarded-stable,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.083,3.458,132.541,7c355479a647f843c92c9858fb26421937b6a789cd96e6e206b95b7355e12825,3cc0e42b948a9dabded361b39bb03865f387ada2e0144ee6ae0653d6760f42c9
X02,101,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.709,3.292,134.001,3cc0e42b948a9dabded361b39bb03865f387ada2e0144ee6ae0653d6760f42c9,91f7f6b8c0903973a14e10eec33a625b30cf64e637d9b66f132c4cbeac933934
X02,102,2,guarded-stable,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.958,3.458,132.416,91f7f6b8c0903973a14e10eec33a625b30cf64e637d9b66f132c4cbeac933934,e1c94194ee3f51792a251ec7fd70b6c60dd5e40803a4fa5fa3f84c3bb3d57fec
X02,103,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.458,3.25,129.708,e1c94194ee3f51792a251ec7fd70b6c60dd5e40803a4fa5fa3f84c3bb3d57fec,d7416a6ad9c6af05da9be68767d7256a9dd7815241abf1d993ce840985b7a5c2
X02,104,2,guarded-stable,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.959,3.333,131.292,d7416a6ad9c6af05da9be68767d7256a9dd7815241abf1d993ce840985b7a5c2,3156a433ef093d1299d2337513dcfd689fd996e16800463083bb2cefdcd35486
X02,105,2,guarded-stable,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,132.208,3.291,135.499,3156a433ef093d1299d2337513dcfd689fd996e16800463083bb2cefdcd35486,342b8347d07ecea8dfe91926cfd25f3b485af3ef21cc1a747b03064e013090f7
X02,106,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.292,3.5,133.792,342b8347d07ecea8dfe91926cfd25f3b485af3ef21cc1a747b03064e013090f7,69bd2a84750ece9842716361617ea788932c9f5ba60101b33969e5994191c072
X02,107,2,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.75,3.334,130.084,69bd2a84750ece9842716361617ea788932c9f5ba60101b33969e5994191c072,c61324d54b6d0471f4b9052745a602f3c2dfc3561429f1f59c9ba74032f10aa2
X02,108,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.0,3.333,128.333,c61324d54b6d0471f4b9052745a602f3c2dfc3561429f1f59c9ba74032f10aa2,17aea85b3fa35e5546099b57107069c3835b9d9afab260c83abd5d624f318257
X02,109,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,133.375,3.291,136.666,17aea85b3fa35e5546099b57107069c3835b9d9afab260c83abd5d624f318257,08eb6593749fbd420d62e05e57b49e5e4d9dcfa9d4ac8ecb8a09b140ac704f4f
X02,110,2,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.583,3.375,129.958,08eb6593749fbd420d62e05e57b49e5e4d9dcfa9d4ac8ecb8a09b140ac704f4f,9b29249a650b8fcb4b92674f8261d5d32b133b7babeffd69d20a34672e3b9c05
X02,111,2,guarded-stable,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.042,3.292,133.334,9b29249a650b8fcb4b92674f8261d5d32b133b7babeffd69d20a34672e3b9c05,8da72d927e35493313ac58719a43c20fd884f3316e12df924507eea90f1bf59d
X02,112,2,guarded-stable,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.042,2.708,132.75,8da72d927e35493313ac58719a43c20fd884f3316e12df924507eea90f1bf59d,f0d164d0bf114fd85be0c8d750766b1e4d341800ad4bc62237cedf9c9df6d785
X02,113,2,guarded-stable,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,135.334,3.333,138.667,f0d164d0bf114fd85be0c8d750766b1e4d341800ad4bc62237cedf9c9df6d785,5289a991d51d867143f8ac0036273fff1d32e9ccceb6f9aed4977e6e0f3c21f0
X02,114,2,guarded-stable,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.416,3.25,132.666,5289a991d51d867143f8ac0036273fff1d32e9ccceb6f9aed4977e6e0f3c21f0,4a44b571212d969b7eb57843b7250154165b09195a68069aa33b42e98aeff7b9
X02,115,2,guarded-stable,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.0,2.75,133.75,4a44b571212d969b7eb57843b7250154165b09195a68069aa33b42e98aeff7b9,bccffd21191a1d5c940f8bb78df7d570825e9f6083aef2bfd5e5b14616fbf461
X02,116,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.333,3.417,133.75,bccffd21191a1d5c940f8bb78df7d570825e9f6083aef2bfd5e5b14616fbf461,de776371502d4c9ad1d132a5a1925e4ecab9da61444678a5b89b4a6fa83eaa5a
X02,117,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,132.334,3.292,135.626,de776371502d4c9ad1d132a5a1925e4ecab9da61444678a5b89b4a6fa83eaa5a,00e6428a91c0834e52de179b6d6dd452acbd56fd10d3a702402296afd08d53b8
X02,118,2,guarded-stable,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,132.0,3.417,135.417,00e6428a91c0834e52de179b6d6dd452acbd56fd10d3a702402296afd08d53b8,059cea7167bf73d9f4faef279112ae3db6ed8441dcf2b4bfaaa145b2e4d3451e
X02,119,2,guarded-stable,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.375,3.542,133.917,059cea7167bf73d9f4faef279112ae3db6ed8441dcf2b4bfaaa145b2e4d3451e,e900fd0875e8af086dd8bfa2a2943c5ac52f4be919ed4e214657cb14f1099ad6
X02,120,2,guarded-stable,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.666,3.375,132.041,e900fd0875e8af086dd8bfa2a2943c5ac52f4be919ed4e214657cb14f1099ad6,915d8b1a01a196cf2bf6392652bb6569b0c79bb374d4a079e3781b582299b210
X02,121,2,guarded-stable,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,137.875,2.708,140.583,915d8b1a01a196cf2bf6392652bb6569b0c79bb374d4a079e3781b582299b210,2fb7ed5454a782885526448639f0154560fc97cbf16209bca09b6e5028a929a2
X02,122,2,guarded-stable,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,133.792,3.709,137.501,2fb7ed5454a782885526448639f0154560fc97cbf16209bca09b6e5028a929a2,cd4c9196b49eec4f93cc0d0d1c22385a5ee9a261f9ebd6ea27b933f92bf602f1
X02,123,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,133.459,3.375,136.834,cd4c9196b49eec4f93cc0d0d1c22385a5ee9a261f9ebd6ea27b933f92bf602f1,63785847d25ea4e704cb004eeb4a2de0bf5caac708a9ed6883f90038a98aa54e
X02,124,2,guarded-stable,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,130.709,3.542,134.251,63785847d25ea4e704cb004eeb4a2de0bf5caac708a9ed6883f90038a98aa54e,565b1a07f77b74eba56439d4177b4398e11834b14e31abe3ea7fc5eed58ff0d0
X02,125,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.375,3.417,129.792,565b1a07f77b74eba56439d4177b4398e11834b14e31abe3ea7fc5eed58ff0d0,e34aed23c410a66ced4897ea6db4e3067274cd7baab1fb7fcb091fec83691b17
X02,126,2,guarded-stable,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,135.0,3.625,138.625,e34aed23c410a66ced4897ea6db4e3067274cd7baab1fb7fcb091fec83691b17,05fe71fa12181616a6f600345595bcaa22964fb106bef60856d4fc4f25ad454e
X02,127,2,guarded-stable,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,135.292,3.375,138.667,05fe71fa12181616a6f600345595bcaa22964fb106bef60856d4fc4f25ad454e,c9f2dc18ca212625629188f1f2728ce7afbcd2010951cba23b6f81f20eab7bf5
X02,128,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,124.542,3.541,128.083,c9f2dc18ca212625629188f1f2728ce7afbcd2010951cba23b6f81f20eab7bf5,191aa87562d8cabd06d4538f42e1eed812ba833232b0cb2a3e5807b09bc3ef69
X02,129,2,guarded-stable,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.375,3.417,131.792,191aa87562d8cabd06d4538f42e1eed812ba833232b0cb2a3e5807b09bc3ef69,72f70a032922ec7ec9e6b03724d16038d22a1630ccb709cd56f35d4e8d83b6bd
X02,130,2,guarded-stable,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.75,3.375,135.125,72f70a032922ec7ec9e6b03724d16038d22a1630ccb709cd56f35d4e8d83b6bd,984262b881ca4c27e7c58f9c50f9216cf0697533d86bcd342c4ffd6b3d6e77f2
X02,131,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.958,3.208,130.166,984262b881ca4c27e7c58f9c50f9216cf0697533d86bcd342c4ffd6b3d6e77f2,08486b2fcf3e5a8106b6e5b52fd167a07f374a2692731ad59e70518144811419
X02,132,2,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.083,3.25,129.333,08486b2fcf3e5a8106b6e5b52fd167a07f374a2692731ad59e70518144811419,20d89ec7cac84b8ff33d2b06ba47fedc6c07fcc3393bd6676c0371754c79fc3d
X02,133,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.791,3.25,129.041,20d89ec7cac84b8ff33d2b06ba47fedc6c07fcc3393bd6676c0371754c79fc3d,b6012044fa7ce30eb5cc49995e71b3f83e144baab1662fc29cdd907c70d85137
X02,134,2,guarded-stable,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.833,3.333,132.166,b6012044fa7ce30eb5cc49995e71b3f83e144baab1662fc29cdd907c70d85137,3ae465e56d44b93a65491bf5ec0cc118cb0d0b6c55f0ab40484f8860e0e59903
X02,135,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.5,3.167,129.667,3ae465e56d44b93a65491bf5ec0cc118cb0d0b6c55f0ab40484f8860e0e59903,e83d254b17f5ad2338068c39249aa108c08a86c30952c7a8a08c3857d7370871
X02,136,2,guarded-stable,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.333,3.458,132.791,e83d254b17f5ad2338068c39249aa108c08a86c30952c7a8a08c3857d7370871,1d3d1c9796867224bdb18dfdc22c4300487a395e0e17f9379cc2876a5b7b696d
X02,137,2,guarded-stable,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.791,3.459,132.25,1d3d1c9796867224bdb18dfdc22c4300487a395e0e17f9379cc2876a5b7b696d,4b430ed8acecb40df20a54a63d57ebe48e9577aa1a15d935175d7ba0fbb0adef
X02,138,2,guarded-stable,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.625,3.375,134.0,4b430ed8acecb40df20a54a63d57ebe48e9577aa1a15d935175d7ba0fbb0adef,d21cffe85d99e64ff54178547c7bca29c0795ef4e6837ee14870064a9e036052
X02,139,2,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.834,3.416,130.25,d21cffe85d99e64ff54178547c7bca29c0795ef4e6837ee14870064a9e036052,2d021db4bcf8921a18d4c455f03aa66e570aa63084360365f48de35d97a29e81
X02,140,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.333,3.375,129.708,2d021db4bcf8921a18d4c455f03aa66e570aa63084360365f48de35d97a29e81,01d84f60af8a473412228a6c0ad20978d2e98a8a83a429fc205a50b9d59e2999
X02,141,2,guarded-stable,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,130.291,3.5,133.791,01d84f60af8a473412228a6c0ad20978d2e98a8a83a429fc205a50b9d59e2999,4906cca60844602277319c49e02cee4825dbd4cae33a729a18fe512f27ecd023
X02,142,2,guarded-stable,planner-bypass,local,True,accepted,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.584,2.833,133.417,4906cca60844602277319c49e02cee4825dbd4cae33a729a18fe512f27ecd023,ac0976d4e9c6494193897b8ca800d342089b0afd54ab4a3e0d7d75af8c5fdb61
X02,143,2,guarded-stable,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.25,3.5,134.75,ac0976d4e9c6494193897b8ca800d342089b0afd54ab4a3e0d7d75af8c5fdb61,2d69824c7e26b08f72d13a7b8bac2da39f984d43bfd9b00e423a09d920aaed71
X02,144,2,guarded-stable,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.75,3.375,134.125,2d69824c7e26b08f72d13a7b8bac2da39f984d43bfd9b00e423a09d920aaed71,8d51fb9321ee45bba2b2709d0d87c04046d84e24d953b0003182f83128913d30
X02,145,2,guarded-stable,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,130.208,3.291,133.499,8d51fb9321ee45bba2b2709d0d87c04046d84e24d953b0003182f83128913d30,c5bec16e180820f3679348964b22cc14de214c5d0eafba8fdc174133dc786c37
X02,146,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.292,3.375,130.667,c5bec16e180820f3679348964b22cc14de214c5d0eafba8fdc174133dc786c37,8638e41431ec62d211f2ea1ffa062fffc9eb03721baf859748a4898cec81da92
X02,147,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.0,3.375,130.375,8638e41431ec62d211f2ea1ffa062fffc9eb03721baf859748a4898cec81da92,147035f7803288f36989a0dcb006e3959b393ac9b7f22e2895467d78d50bc987
X02,148,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.5,3.5,134.0,147035f7803288f36989a0dcb006e3959b393ac9b7f22e2895467d78d50bc987,082c9b35cb251c053607eb52d233750eee8af3ecf112206530aa29c41b188cb7
X02,149,2,guarded-stable,planner-bypass,local,True,accepted,False,authorization,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,130.833,2.75,133.583,082c9b35cb251c053607eb52d233750eee8af3ecf112206530aa29c41b188cb7,d18311d7aab3c08b002490c5074029e3e90546217421373a0b78c31b2c03dccc
X02,150,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.542,3.334,129.876,d18311d7aab3c08b002490c5074029e3e90546217421373a0b78c31b2c03dccc,d1f79dba0e4670dcc1a497f3cb87424a5c301b264f23c4bef72c4a0f0d54cd32
X02,151,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.208,3.25,129.458,d1f79dba0e4670dcc1a497f3cb87424a5c301b264f23c4bef72c4a0f0d54cd32,423e6106e789d2a0534855fa5d4dc9273ecf50890df8833aea1ff9e3346e0159
X02,152,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.958,3.292,129.25,423e6106e789d2a0534855fa5d4dc9273ecf50890df8833aea1ff9e3346e0159,792465efe164514c8cb9b63a65cfdb0f8077bd73f2c79ad916740be859b05e71
X02,153,2,guarded-stable,none,local,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.125,3.417,133.542,792465efe164514c8cb9b63a65cfdb0f8077bd73f2c79ad916740be859b05e71,8bd11d9e685a0bc0f6046132544ac232d78ac502da5409a0591e05d69e82cbc7
X02,154,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.375,3.375,131.75,8bd11d9e685a0bc0f6046132544ac232d78ac502da5409a0591e05d69e82cbc7,d9b2a5df901150f03d9d1a32ad41c2765e9b78932b5839f785c083637982d4f9
X02,155,2,guarded-stable,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,130.083,2.708,132.791,d9b2a5df901150f03d9d1a32ad41c2765e9b78932b5839f785c083637982d4f9,cb46ea4be250a6c440540bdb0545f72e8fb3debc91edc6258a1f6596d0e04275
X02,156,2,guarded-stable,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,145.042,3.416,148.458,cb46ea4be250a6c440540bdb0545f72e8fb3debc91edc6258a1f6596d0e04275,39cec44dce31377cd11a7ad5b638a84568f09f0089e77d171aeb9e25c8423ef4
X02,157,2,guarded-stable,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.25,3.417,132.667,39cec44dce31377cd11a7ad5b638a84568f09f0089e77d171aeb9e25c8423ef4,f7d5b0337f581281f1fd56c91393faf47f653afb983fd3001219062f0179aad7
X02,158,2,guarded-stable,infeasible-proposal,local,True,accepted,False,capacity,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,128.875,3.292,132.167,f7d5b0337f581281f1fd56c91393faf47f653afb983fd3001219062f0179aad7,e769b8ed13b0ab31fff239dd50428a9eb17c6aa1a17fda577e1205ecd9fec3af
X02,159,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,124.334,3.25,127.584,e769b8ed13b0ab31fff239dd50428a9eb17c6aa1a17fda577e1205ecd9fec3af,1d122a042552e87b5a9edf2768c4ccff4015db2c77928323ce33c604d43ccbc0
X02,160,2,guarded-stable,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,136.834,3.458,140.292,1d122a042552e87b5a9edf2768c4ccff4015db2c77928323ce33c604d43ccbc0,20329d41d15b4182d7d853d2a341f894729007934d3697ae9826936abdaef296
X02,161,2,guarded-stable,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,146.75,2.75,149.5,20329d41d15b4182d7d853d2a341f894729007934d3697ae9826936abdaef296,ef428eba838a28e13f0a508b8e23cf5c736b97f40882f1543669533acccc3cb8
X02,162,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,150.375,8.167,158.542,ef428eba838a28e13f0a508b8e23cf5c736b97f40882f1543669533acccc3cb8,6fdd6feb017e062b3d705280e3021a9defbc4c72335e7dc5ee8c67efae7a6fcd
X02,163,2,guarded-stable,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,157.541,2.708,160.249,6fdd6feb017e062b3d705280e3021a9defbc4c72335e7dc5ee8c67efae7a6fcd,f0339c1d033b69d9ed8e278fd7167342437801017732abc51ec5dc9aa3eb48b7
X02,164,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,150.25,3.375,153.625,f0339c1d033b69d9ed8e278fd7167342437801017732abc51ec5dc9aa3eb48b7,2b0721d1915602d76836d360afd7bdee7cc147aa071699e4d820000f09323725
X02,165,2,guarded-stable,none,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,125.25,3.125,128.375,2b0721d1915602d76836d360afd7bdee7cc147aa071699e4d820000f09323725,7f53e57b40aa7221b1d676f16281f7e510ad14197e35759dce5a468e39ab6f85
X02,166,2,guarded-stable,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,135.584,3.209,138.793,7f53e57b40aa7221b1d676f16281f7e510ad14197e35759dce5a468e39ab6f85,5fed38af7a0d97e232be2160328ef1b00a0496cba08407eba8b7d8c033e1a9da
X02,167,2,guarded-stable,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,121.875,3.125,125.0,5fed38af7a0d97e232be2160328ef1b00a0496cba08407eba8b7d8c033e1a9da,116a6b854c53ca370e4228215053c1b76688d5cd4539cc25d0fb0b29407ebef9
X02,168,2,guarded-stable,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,121.0,2.5,123.5,116a6b854c53ca370e4228215053c1b76688d5cd4539cc25d0fb0b29407ebef9,47990329667bf5da2acda970cd145a0537da2e2ef3ce7bd3b0efe515f2c95ebf
X02,169,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,121.25,4.083,125.333,47990329667bf5da2acda970cd145a0537da2e2ef3ce7bd3b0efe515f2c95ebf,92689d1fb680a8bf5622a56fdd3d34091053f73d98e950d6f02f22da5d54fe46
X02,170,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,124.542,3.208,127.75,92689d1fb680a8bf5622a56fdd3d34091053f73d98e950d6f02f22da5d54fe46,97db36fb56232fe1d9107cfd932a7be3ad2f515f6556cb43b7bc7b3aa05910d4
X02,171,2,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,118.625,3.083,121.708,97db36fb56232fe1d9107cfd932a7be3ad2f515f6556cb43b7bc7b3aa05910d4,42f5e1babefb7a0d580698200ecbd3755240113589afd262d8ea3526dab3ae89
X02,172,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,119.625,3.166,122.791,42f5e1babefb7a0d580698200ecbd3755240113589afd262d8ea3526dab3ae89,9877b72c2982a5bbc128e28fe0bf43537b9dfa2db742aa149459a43c109d9306
X02,173,2,guarded-stable,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,121.583,2.459,124.042,9877b72c2982a5bbc128e28fe0bf43537b9dfa2db742aa149459a43c109d9306,ca3ac9dbb6a45cd84666845513ffb04726679321191fab89236b07278b986ee0
X02,174,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,120.375,3.167,123.542,ca3ac9dbb6a45cd84666845513ffb04726679321191fab89236b07278b986ee0,671f1424ba6f9f9277bde636cfff64370defe30077f77d9c7c8f29a6c3a80905
X02,175,2,guarded-stable,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,122.083,3.042,125.125,671f1424ba6f9f9277bde636cfff64370defe30077f77d9c7c8f29a6c3a80905,7206372cb425aa3a36cbb92660eb6c12e47221e6da7ae4e8c2ce158ad0153936
X02,176,2,guarded-stable,link-outage,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.959,3.125,127.084,7206372cb425aa3a36cbb92660eb6c12e47221e6da7ae4e8c2ce158ad0153936,29742e5af83a260846fca31f743cdbf08d37512bcff7cdcda61aa8ceb305243f
X02,177,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,122.666,3.375,126.041,29742e5af83a260846fca31f743cdbf08d37512bcff7cdcda61aa8ceb305243f,7d2e276d1040b54549a071cf79c5821ac2cc422a1fc714f1a06564e8207887bd
X02,178,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,124.791,3.334,128.125,7d2e276d1040b54549a071cf79c5821ac2cc422a1fc714f1a06564e8207887bd,c0865de5e569e20acbc85fc99d021728875cf1fce800399bc611ecc7544c065b
X02,179,2,guarded-stable,infeasible-proposal,local,True,accepted,False,capacity,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,128.458,3.334,131.792,c0865de5e569e20acbc85fc99d021728875cf1fce800399bc611ecc7544c065b,acccfdb6524549da9d3d7f7a831d4274f25573f8616c02ba70fff85f061ae58f
X02,180,2,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.417,3.125,128.542,acccfdb6524549da9d3d7f7a831d4274f25573f8616c02ba70fff85f061ae58f,4617279321f12eb3f2409d915fe35de2b66e34ea43547b79e9846818e3aca80c
X02,181,2,guarded-stable,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.916,3.459,131.375,4617279321f12eb3f2409d915fe35de2b66e34ea43547b79e9846818e3aca80c,229492b818543f07e1980d5e286181cffb3daa437fa2ad74fd1e8341c73d1a8f
X02,182,2,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.833,3.208,129.041,229492b818543f07e1980d5e286181cffb3daa437fa2ad74fd1e8341c73d1a8f,af355aca1049f464198cd193fbed43e3b0443c322346845e38fcfcc44abaf4ac
X02,183,2,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.0,3.334,126.334,af355aca1049f464198cd193fbed43e3b0443c322346845e38fcfcc44abaf4ac,260a61b2958d3dd34c1abc2210a929ff8a1f552dadb259b2c8d43175a0643355
X02,184,2,guarded-stable,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.125,3.167,130.292,260a61b2958d3dd34c1abc2210a929ff8a1f552dadb259b2c8d43175a0643355,9effc5b8105daba6f44b4bafd9fc1a20e2acd81f8e2ba1c4ea7db3957093a441
