week,window,replay_id,controller,fault,action,telemetry_valid,telemetry_reason,proposal_valid,proposal_reason,fallback,unsafe_commit,sla_violation,unauthorized_commit,underallocation_commit,bad_venue,recovery_s,switch,traffic_evidence,telemetry_evidence,telemetry_delay,hysteresis,min_hold,telemetry_check_us,proposal_check_us,verification_us,audit_prev_hash,audit_hash
X02,236,0,typed,infeasible-proposal,local,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,97.541,0.084,97.625,4391edd7b294c20e04384baa34581f50940cb7b47d8c5fe0477d42bf28e40a2a,8f679c5066af4d5e108a6fac57c8e63868f458a68bb50bc361dd90beca21791a
X02,237,0,typed,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,1,measured,modeled,0,0.08,2,100.541,0.167,100.708,8f679c5066af4d5e108a6fac57c8e63868f458a68bb50bc361dd90beca21791a,2f22bca1d2c91d8802efc1edd763ce2d981309b66f99e99344acb0d3f3720e70
X02,238,0,typed,stale-calibration,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,104.375,0.125,104.5,2f22bca1d2c91d8802efc1edd763ce2d981309b66f99e99344acb0d3f3720e70,0a3886361f48f5265ce2d540623d75813cfbd2c2cd90f9f3bed9a540fc78f1a7
X02,239,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,102.209,0.125,102.334,0a3886361f48f5265ce2d540623d75813cfbd2c2cd90f9f3bed9a540fc78f1a7,759276281e07127a4adaad3ee76c56edce5f47da4d2f087c4728dbd4c9649f0a
X03,0,0,typed,none,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,117.375,0.166,117.541,0000000000000000000000000000000000000000000000000000000000000000,23466e631f153489053a8fb07f0462f3ba96b713c0e940c0b52a2fd81edadf8c
X03,1,0,typed,stale-record,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,107.458,0.042,107.5,23466e631f153489053a8fb07f0462f3ba96b713c0e940c0b52a2fd81edadf8c,533e6397217b1e9aaa0148957ea5a209f85ff3e3e8b08ae15c63365b69dbdb28
X03,2,0,typed,replay,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,104.709,0.125,104.834,533e6397217b1e9aaa0148957ea5a209f85ff3e3e8b08ae15c63365b69dbdb28,7437cc1d5cd62b05b621cdd5f5c13b6c8360b765e820c6750a19398e3b932ad5
X03,3,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,109.208,0.083,109.291,7437cc1d5cd62b05b621cdd5f5c13b6c8360b765e820c6750a19398e3b932ad5,4ae9e4431ca9749b404a59c5b1d511388e3a424368f5c091821597542cbb0597
X03,4,0,typed,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,104.625,0.083,104.708,4ae9e4431ca9749b404a59c5b1d511388e3a424368f5c091821597542cbb0597,d23628df4b92ae857767b3159ab6bf47b7478bedd97d38e171b06486f44f70b4
X03,5,0,typed,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,104.917,0.084,105.001,d23628df4b92ae857767b3159ab6bf47b7478bedd97d38e171b06486f44f70b4,206c92704350927e7d5a44ec15449adbd04c474ea459114e9f9afdec7973749b
X03,6,0,typed,stale-calibration,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,106.958,0.125,107.083,206c92704350927e7d5a44ec15449adbd04c474ea459114e9f9afdec7973749b,d3178cbcf9df090abdfab7a95e8dc087a72a59123db1dd00283688e1db01fe84
X03,7,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,104.625,0.125,104.75,d3178cbcf9df090abdfab7a95e8dc087a72a59123db1dd00283688e1db01fe84,5cf3690e7bf46ece6cfd47c04f34868577014dceea7389d5d20f4f7c51931fb9
X03,8,0,typed,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,107.459,0.083,107.542,5cf3690e7bf46ece6cfd47c04f34868577014dceea7389d5d20f4f7c51931fb9,1768cea8294dcf4f5518f3b2950c4efb58e8723fe3055bce1ea3ecb8c4638fdd
X03,9,0,typed,stale-record,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,103.542,0.083,103.625,1768cea8294dcf4f5518f3b2950c4efb58e8723fe3055bce1ea3ecb8c4638fdd,82144a641a5eec27a675eba840689da33b74154bd8c9964bfadca5da0e2ceb84
X03,10,0,typed,replay,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,103.75,0.125,103.875,82144a641a5eec27a675eba840689da33b74154bd8c9964bfadca5da0e2ceb84,f6360431f87b739f4ebfba132be5fc7028d8cee6e126c2610728ddcb31220f5b
X03,11,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,102.958,0.125,103.083,f6360431f87b739f4ebfba132be5fc7028d8cee6e126c2610728ddcb31220f5b,d23f6595e7bc300025b33339959688244d0d9310c0d02e62dde77c882095de8d
X03,12,0,typed,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,107.583,0.083,107.666,d23f6595e7bc300025b33339959688244d0d9310c0d02e62dde77c882095de8d,f2a47f742e6874f2efd5020f3a8a529196561cae0f310ecbe07169c0ab0336e0
X03,13,0,typed,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,104.5,0.125,104.625,f2a47f742e6874f2efd5020f3a8a529196561cae0f310ecbe07169c0ab0336e0,0d75dc76c4cea08ed0b48f18d9b3b662b15175438d40f4b09788db5f6f9eec74
X03,14,0,typed,stale-calibration,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,107.666,0.166,107.832,0d75dc76c4cea08ed0b48f18d9b3b662b15175438d40f4b09788db5f6f9eec74,146381e66ce6836ff468ace78d3bf15b7db4db2a24adbbb4a2d41b6790c982c0
X03,15,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,104.0,0.125,104.125,146381e66ce6836ff468ace78d3bf15b7db4db2a24adbbb4a2d41b6790c982c0,7622fa749a0a6251a7752469018fe9bc635b9a84644d5103446568533a42ad97
X03,16,0,typed,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,105.083,0.125,105.208,7622fa749a0a6251a7752469018fe9bc635b9a84644d5103446568533a42ad97,f9f6c41425ad39612e6863f9b9ccca50fe738a372e92bd88132d11dc0779fdf8
X03,17,0,typed,stale-record,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,109.833,0.125,109.958,f9f6c41425ad39612e6863f9b9ccca50fe738a372e92bd88132d11dc0779fdf8,d9f67654b9f15fd0e83ac9860544411b84c5de6c2ffa13d76df5d6e79bb41c7f
X03,18,0,typed,replay,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,112.875,0.125,113.0,d9f67654b9f15fd0e83ac9860544411b84c5de6c2ffa13d76df5d6e79bb41c7f,4a4103a7a2b3f44d63ed60a68560a3896e8f02ffaae09b2db6950411459d8883
X03,19,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,116.25,0.125,116.375,4a4103a7a2b3f44d63ed60a68560a3896e8f02ffaae09b2db6950411459d8883,8aec247f6275bb62e5180b196e7d2616fe0c3d7e69b5a9605d6ead61a84f0a7b
X03,20,0,typed,infeasible-proposal,local,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,98.209,0.125,98.334,8aec247f6275bb62e5180b196e7d2616fe0c3d7e69b5a9605d6ead61a84f0a7b,a6f3447e5db0264e164a29cd59115a502a2e3a367289d66d9dcaf3ad77c0b364
X03,21,0,typed,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,1,measured,modeled,0,0.08,2,100.0,0.084,100.084,a6f3447e5db0264e164a29cd59115a502a2e3a367289d66d9dcaf3ad77c0b364,7fd96798285e2807b1e513fc0ea0351e365f1d8cf0af7f052715406454ba1cdf
X03,22,0,typed,stale-calibration,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,99.833,0.083,99.916,7fd96798285e2807b1e513fc0ea0351e365f1d8cf0af7f052715406454ba1cdf,16061a0540165d5780f7fe31bc7d1d3da1dde8c23df59bb83c6f89864eaf790b
X03,23,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,100.5,0.084,100.584,16061a0540165d5780f7fe31bc7d1d3da1dde8c23df59bb83c6f89864eaf790b,f43085de0171560f8643c1551a06bab1b906af70fd5efe94ef9850654143df46
X03,24,0,typed,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,111.667,0.125,111.792,f43085de0171560f8643c1551a06bab1b906af70fd5efe94ef9850654143df46,fb1cb0151205642ab3a3ee96285c3fab8b4092b8908d623e184d6f3bf5f79419
X03,25,0,typed,stale-record,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,112.167,0.166,112.333,fb1cb0151205642ab3a3ee96285c3fab8b4092b8908d623e184d6f3bf5f79419,3b95c5c488d9ab920ed90bba6b04a5fa0a3e3a3bba8977c30c86efb3aabf85c4
X03,26,0,typed,replay,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,100.792,0.083,100.875,3b95c5c488d9ab920ed90bba6b04a5fa0a3e3a3bba8977c30c86efb3aabf85c4,dd3088c7425a14b5f342c50460b6ce0bca1a3883b7ec1154433cf5f2321c9200
X03,27,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,100.834,0.084,100.918,dd3088c7425a14b5f342c50460b6ce0bca1a3883b7ec1154433cf5f2321c9200,da67e18c7c0461d95e36213ed04622e1449b1fd33abcd2b39a8a2012e2735f61
X03,28,0,typed,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,107.083,0.125,107.208,da67e18c7c0461d95e36213ed04622e1449b1fd33abcd2b39a8a2012e2735f61,16bd81ac448a75b2f33e16e38a0a60babb0e947432b088f84967ff5e553b5fc1
X03,29,0,typed,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,105.125,0.125,105.25,16bd81ac448a75b2f33e16e38a0a60babb0e947432b088f84967ff5e553b5fc1,6599c4061597a2cbde9981d674d5c35a751b7cac04c7cbd830bad4bb9f4c95c7
X03,30,0,typed,stale-calibration,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,105.959,0.125,106.084,6599c4061597a2cbde9981d674d5c35a751b7cac04c7cbd830bad4bb9f4c95c7,d20a153bd11b0b48ea72f85c27a27051d3cfa562d4837e7680b480583641ad3f
X03,31,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,113.5,0.084,113.584,d20a153bd11b0b48ea72f85c27a27051d3cfa562d4837e7680b480583641ad3f,fbdccb46e875e72cf2ef0d51a771d31d471fcb1c59d944cd2454292aecfd8309
X03,32,0,typed,none,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,105.208,0.125,105.333,fbdccb46e875e72cf2ef0d51a771d31d471fcb1c59d944cd2454292aecfd8309,19b883bde7eda9ab32f07cb6ecf53d0d271f87b795c6ea86c87b89fec1b178ec
X03,33,0,typed,stale-record,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,110.708,0.125,110.833,19b883bde7eda9ab32f07cb6ecf53d0d271f87b795c6ea86c87b89fec1b178ec,6201d30448b1eb5c8965a78d1bbb3e904c9bb204255a55e36d5e2e31b8cecc69
X03,34,0,typed,replay,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,109.458,0.125,109.583,6201d30448b1eb5c8965a78d1bbb3e904c9bb204255a55e36d5e2e31b8cecc69,642bea0a275a4848c16ad6d19b2aaaf91fc4ccd49fd0289192454849897cef14
X03,35,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,109.334,0.125,109.459,642bea0a275a4848c16ad6d19b2aaaf91fc4ccd49fd0289192454849897cef14,9896bf05938483d25de2410df643f6eed0d2d76bbc346d838856983a4b0152b9
X03,36,0,typed,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,106.292,0.125,106.417,9896bf05938483d25de2410df643f6eed0d2d76bbc346d838856983a4b0152b9,da97807d3b188ccc1e7b60d76516f4f073f03e1f670941660fa9cf55d3cf1b07
X03,37,0,typed,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,105.792,0.125,105.917,da97807d3b188ccc1e7b60d76516f4f073f03e1f670941660fa9cf55d3cf1b07,92a16364220d8c6422c61e522f84fce577e6f3306ab054fc38db67c4c375f59f
X03,38,0,typed,stale-calibration,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,109.75,0.084,109.834,92a16364220d8c6422c61e522f84fce577e6f3306ab054fc38db67c4c375f59f,8e6ff135a53c5b5e6d493943a191209e697bead2201756dbecf246d05e19ad61
X03,39,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,107.459,0.125,107.584,8e6ff135a53c5b5e6d493943a191209e697bead2201756dbecf246d05e19ad61,4818832ff22828638b18a8072fb23366b715581fcb90e60b18f715fb01f3ec66
X03,40,0,typed,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,112.333,0.125,112.458,4818832ff22828638b18a8072fb23366b715581fcb90e60b18f715fb01f3ec66,9065a8552c4240191bfb208874158e37956db6e113d338efca8ed75f23ede723
X03,41,0,typed,stale-record,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,106.583,0.125,106.708,9065a8552c4240191bfb208874158e37956db6e113d338efca8ed75f23ede723,c15dc787df801b153df337efe086410a1f18e9e4807748ea6cec51a7743badee
X03,42,0,typed,replay,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,105.791,0.084,105.875,c15dc787df801b153df337efe086410a1f18e9e4807748ea6cec51a7743badee,b505f249c56a2740cb653bb647c4b9b764f59617c746cd1cdec219f528b8ff5d
X03,43,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,106.958,0.125,107.083,b505f249c56a2740cb653bb647c4b9b764f59617c746cd1cdec219f528b8ff5d,647d42b26fef3644b4ce64f31c65c528d5ff8eac141f3931a1c366c2b6d8400a
X03,44,0,typed,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,106.666,0.125,106.791,647d42b26fef3644b4ce64f31c65c528d5ff8eac141f3931a1c366c2b6d8400a,97467b206c9b6e4712453e9305e2abd1d4459345a02d2066fc05eb6868563ee5
X03,45,0,typed,planner-bypass,local,True,accepted,True,unchecked,0,1,1,1,0,0,300,1,measured,modeled,0,0.08,2,104.125,0.084,104.209,97467b206c9b6e4712453e9305e2abd1d4459345a02d2066fc05eb6868563ee5,42eed6a3cafe9b21434a6e28ce5d6c1844693452170d82b2defc78e0eccb87fc
X03,46,0,typed,stale-calibration,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,111.667,0.125,111.792,42eed6a3cafe9b21434a6e28ce5d6c1844693452170d82b2defc78e0eccb87fc,2aaa7fb525fe95710ac1733770502abe7c32fc38295885b7bf81c645cba1af68
X03,47,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,104.708,0.125,104.833,2aaa7fb525fe95710ac1733770502abe7c32fc38295885b7bf81c645cba1af68,e9a8e3fa6e2bbf09958368176a10a681fd11ce8937fd08504c1a6fe297cd4503
X03,48,0,typed,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,113.0,0.083,113.083,e9a8e3fa6e2bbf09958368176a10a681fd11ce8937fd08504c1a6fe297cd4503,68cfb47af9fc1cdcea29fbe3013d073e11eb073b5df6a19751446cd71b9d3156
X03,49,0,typed,stale-record,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,108.667,0.084,108.751,68cfb47af9fc1cdcea29fbe3013d073e11eb073b5df6a19751446cd71b9d3156,44d20b7b2e4771824b521ee294ce46fb2f0fb2eb88d43f448b5c8b7bc24c502d
X03,50,0,typed,replay,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,104.292,0.083,104.375,44d20b7b2e4771824b521ee294ce46fb2f0fb2eb88d43f448b5c8b7bc24c502d,de1b1aa5e3535ec97c73fbc570b23b9f947fcd4f229ac5641e7265a6675463e8
X03,51,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,103.75,0.125,103.875,de1b1aa5e3535ec97c73fbc570b23b9f947fcd4f229ac5641e7265a6675463e8,2ba90c58ea415c6eb24e0ad0caf7f5d631f2e169b0a5e3418eadb966a0c6b262
X03,52,0,typed,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,109.0,0.084,109.084,2ba90c58ea415c6eb24e0ad0caf7f5d631f2e169b0a5e3418eadb966a0c6b262,6fe45f7f9cb3f08c7035edd2b535d0714d76956fcdcdd20d8b63b2afe6aae79a
X03,53,0,typed,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,104.167,0.125,104.292,6fe45f7f9cb3f08c7035edd2b535d0714d76956fcdcdd20d8b63b2afe6aae79a,eff8df165f66f27b9e189c79d42d1512357e02885c483babd25367e5a2d9030d
X03,54,0,typed,stale-calibration,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,106.959,0.125,107.084,eff8df165f66f27b9e189c79d42d1512357e02885c483babd25367e5a2d9030d,0615e224dfee201499aa45f370aa82cb1fb2c9d6424d2e69fcd8e854f7c0347d
X03,55,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,104.375,0.167,104.542,0615e224dfee201499aa45f370aa82cb1fb2c9d6424d2e69fcd8e854f7c0347d,3f60c398007787a5fd3c9e2f00e4cfd72f8f7f15c3ae5365fbdff6bc37ebc584
X03,56,0,typed,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,105.542,0.042,105.584,3f60c398007787a5fd3c9e2f00e4cfd72f8f7f15c3ae5365fbdff6bc37ebc584,f85e927b683fa854200f2b2687400e61e26ee18449725495530217e448724d67
X03,57,0,typed,stale-record,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,107.042,0.125,107.167,f85e927b683fa854200f2b2687400e61e26ee18449725495530217e448724d67,32b5ac0618ff7a0fb20005e9ce4f04ac3378b8385d522a52095481f192800d35
X03,58,0,typed,replay,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,105.292,0.125,105.417,32b5ac0618ff7a0fb20005e9ce4f04ac3378b8385d522a52095481f192800d35,3dbb6bb9a5b9a7a9d221a64fadc4a6891d090a012345129ec5966e344c8b1ad2
X03,59,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,107.125,0.125,107.25,3dbb6bb9a5b9a7a9d221a64fadc4a6891d090a012345129ec5966e344c8b1ad2,4d1040cc5a94870f5dfd1af5e98ed3cbc46bcaeb45d0f942c54e055d5a268a38
X03,60,0,typed,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,107.958,0.125,108.083,4d1040cc5a94870f5dfd1af5e98ed3cbc46bcaeb45d0f942c54e055d5a268a38,09e428963f5e6b959c34a2ec8b466e51656b8b319a21dd7cccffb76c9a5f73c9
X03,61,0,typed,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,105.75,0.125,105.875,09e428963f5e6b959c34a2ec8b466e51656b8b319a21dd7cccffb76c9a5f73c9,e60dc640e1491c79bd481dc7c21846b8c473431e74a48048e6a10b2cdcfd7d9a
X03,62,0,typed,stale-calibration,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,104.667,0.125,104.792,e60dc640e1491c79bd481dc7c21846b8c473431e74a48048e6a10b2cdcfd7d9a,041ed154716407780d89a9656be4ea07901b05b7438c2a20fc7b8d69869711f7
X03,63,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,111.125,0.167,111.292,041ed154716407780d89a9656be4ea07901b05b7438c2a20fc7b8d69869711f7,87dedbdd3acfa9f295079aab2836f320ef2e3208aeb5b61462251fee88fab509
X03,64,0,typed,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,108.083,0.125,108.208,87dedbdd3acfa9f295079aab2836f320ef2e3208aeb5b61462251fee88fab509,56916a2a8d3aba3a2dcb30429a3655bda73e7381884ebfcd7b052689ef6fc389
X03,65,0,typed,stale-record,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,114.625,0.125,114.75,56916a2a8d3aba3a2dcb30429a3655bda73e7381884ebfcd7b052689ef6fc389,b22cb886d3c71ab82445dd841c538797c09a756d4a3d15f38b9b95a799eba805
X03,66,0,typed,replay,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,101.0,0.125,101.125,b22cb886d3c71ab82445dd841c538797c09a756d4a3d15f38b9b95a799eba805,e531ac6f3bad05263e9225bf20cea9aa0c491e0c00addc04034a50f1a8d3350d
X03,67,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,99.167,0.125,99.292,e531ac6f3bad05263e9225bf20cea9aa0c491e0c00addc04034a50f1a8d3350d,f0100c5b0ff66aaf00d92c042646ba465e77abfc68f157e870a8cd34474d1563
X03,68,0,typed,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,98.083,0.083,98.166,f0100c5b0ff66aaf00d92c042646ba465e77abfc68f157e870a8cd34474d1563,dc6f615506dbd252ce22e11aaa1c03973a83902cc71295f0c832ac34b5dbf473
X03,69,0,typed,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,103.75,0.125,103.875,dc6f615506dbd252ce22e11aaa1c03973a83902cc71295f0c832ac34b5dbf473,b3e55bb25484e1f91173a919f68d8201a6e7509c6651812fbf23db1a4d967707
X03,70,0,typed,stale-calibration,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,98.333,0.084,98.417,b3e55bb25484e1f91173a919f68d8201a6e7509c6651812fbf23db1a4d967707,688a9033ffd3428f964113d49dfd26268fa60c69b502824c8ef75852eb8e3c5c
X03,71,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,104.375,0.125,104.5,688a9033ffd3428f964113d49dfd26268fa60c69b502824c8ef75852eb8e3c5c,b2b717756cee92180fbcf5f1670a1c71e9dc35929c333b03f6242b45b78a283d
X03,72,0,typed,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,101.291,0.125,101.416,b2b717756cee92180fbcf5f1670a1c71e9dc35929c333b03f6242b45b78a283d,52ebb01f81f470c615f3ea5d9935949993da77f82930c3fbaa35f4915af805fe
X03,73,0,typed,stale-record,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,98.834,0.125,98.959,52ebb01f81f470c615f3ea5d9935949993da77f82930c3fbaa35f4915af805fe,a60a9f024e2621d0e2e4f8a3b6349ba0e281603514a8979b7d74e9372296a7ad
X03,74,0,typed,replay,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,101.0,0.125,101.125,a60a9f024e2621d0e2e4f8a3b6349ba0e281603514a8979b7d74e9372296a7ad,0374548f70b9ccff97ea20b6eb0dcb1af78d686993b6c965b1a08397dfc3fc21
X03,75,0,typed,corruption,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,101.083,0.084,101.167,0374548f70b9ccff97ea20b6eb0dcb1af78d686993b6c965b1a08397dfc3fc21,163caac8820fbc3fe93f3f72b9c33f2752ea2834f88d5f4e13b3b63b455bee07
X03,76,0,typed,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,100.75,0.042,100.792,163caac8820fbc3fe93f3f72b9c33f2752ea2834f88d5f4e13b3b63b455bee07,e4e4c559475221fb640e881a5908282b61efe26f7e6b47076a0c1df0006bcdd1
X03,77,0,typed,planner-bypass,local,True,accepted,True,unchecked,0,1,1,1,0,0,300,1,measured,modeled,0,0.08,2,101.542,0.125,101.667,e4e4c559475221fb640e881a5908282b61efe26f7e6b47076a0c1df0006bcdd1,626dcb3b509e32d4b49c39b441d63b94a73932f99b40ba4823be7946d7415bc0
X03,78,0,typed,stale-calibration,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,103.709,0.083,103.792,626dcb3b509e32d4b49c39b441d63b94a73932f99b40ba4823be7946d7415bc0,8579d55de73ff05633adb247f3840d205d040f04b23b4af262f5cb92005570f9
X03,79,0,typed,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,110.292,0.125,110.417,8579d55de73ff05633adb247f3840d205d040f04b23b4af262f5cb92005570f9,4e98447a3266d7496aa527425cf1b6b6ceee8b3bf393f24f1c331d092ffbd019
X03,80,0,typed,none,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,105.417,0.083,105.5,4e98447a3266d7496aa527425cf1b6b6ceee8b3bf393f24f1c331d092ffbd019,73141e785a3c3a50acea5814c9c14e40335dfb7d7dde5f4ffd0400fcd51dd0be
X03,81,0,typed,stale-record,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,105.0,0.083,105.083,73141e785a3c3a50acea5814c9c14e40335dfb7d7dde5f4ffd0400fcd51dd0be,901eedfe6be0264af8c91696053f33647ac799a796ef323c1a644ebe60adcfca
